acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1862133,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}]",,,[],03/18/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862132,D1397735,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '03/21/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '03/21/2025'}]",03/24/2025,Approved w/Conditions,[],03/18/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862131,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '04/11/2025', 'closedDate': ''}, {'agency': 'Department of State', 'referralDate': '04/11/2025', 'closedDate': ''}]",03/18/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1862130,D1397733,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/18/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",04/03/2025,Approved w/Conditions,[],03/18/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862129,D1397732,"[{'agency': 'Department of Defense', 'referralDate': '03/20/2025', 'closedDate': '03/21/2025'}]",04/14/2025,Approved w/Conditions,[],03/18/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862128,D1397731,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",03/20/2025,Approved w/Conditions,[],03/18/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1862127,,[],03/25/2025,Returned Without Action,[],03/18/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Re-Export License Application
Z1862126,D1397729,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",04/11/2025,Approved w/Conditions,[],03/18/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862125,D1397728,[],03/19/2025,Approved w/Conditions,[],03/18/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1862124,D1397727,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/27/2025'}]",04/03/2025,Approved w/Conditions,[],03/18/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1862123,,[],,,[],03/18/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1862122,D1397725,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/21/2025'}]",03/24/2025,Approved w/Conditions,[],03/18/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862121,,[],,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (03/25/2025),Re-Export License Application
Z1862120,,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': '04/08/2025'}, {'agency': 'Department of State', 'referralDate': '03/25/2025', 'closedDate': '03/27/2025'}]",,,[],03/17/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862119,,[],,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1862118,,[],,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862117,,[],,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862116,,[],,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862115,,[],,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862114,,[],,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862113,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '04/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '04/18/2025'}]",,,"[{'agency': 'Department of Energy', 'referralDate': '03/19/2025', 'closedDate': ''}]",03/17/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1862112,,[],03/26/2025,Returned Without Action,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862111,,[],,,[],03/17/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Re-Export License Application
Z1862110,D1397713,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}]",04/09/2025,Approved w/Conditions,[],03/17/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862109,D1397712,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}]",03/31/2025,Approved w/Conditions,[],03/17/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862108,D1397711,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '04/01/2025'}]",04/03/2025,Approved w/Conditions,[],03/17/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862107,,[],,,[],03/17/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,HOLD WITHOUT ACTION (04/14/2025),Export License Application
Z1862106,D1397709,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}]",03/25/2025,Approved w/Conditions,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862105,,[],,,[],03/17/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1862104,,[],,,[],03/17/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1862103,D1397706,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",03/20/2025,Approved w/Conditions,[],03/17/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862102,D1397705,"[{'agency': 'Department of Defense', 'referralDate': '03/24/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of State', 'referralDate': '03/24/2025', 'closedDate': '03/28/2025'}]",04/03/2025,Approved w/Conditions,[],03/17/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862101,,[],,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862100,,[],03/25/2025,Returned Without Action,[],03/17/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Re-Export License Application
Z1862099,,[],,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1862098,D1397701,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/31/2025'}]",04/17/2025,Approved w/Conditions,[],03/17/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862097,,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': '03/26/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '03/25/2025', 'closedDate': ''}]",03/17/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1862096,D1397699,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': '03/27/2025'}]",04/15/2025,Approved w/Conditions,[],03/17/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1862095,D1397698,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",04/03/2025,Approved w/Conditions,[],03/17/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862094,D1397697,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}]",03/25/2025,Approved w/Conditions,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862093,G198998,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}]",03/26/2025,Completed,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1862092,G198997,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/25/2025'}]",03/26/2025,Completed,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1862091,D1397696,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",03/20/2025,Approved w/Conditions,[],03/17/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862090,D1397695,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/19/2025'}]",04/03/2025,Approved w/Conditions,[],03/17/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862089,G198996,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '03/20/2025'}]",03/25/2025,Completed,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1862088,G198995,"[{'agency': 'Department of Defense', 'referralDate': '03/28/2025', 'closedDate': '04/04/2025'}]",04/08/2025,Returned Without Action,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1862087,G198994,"[{'agency': 'Department of Defense', 'referralDate': '03/20/2025', 'closedDate': '03/21/2025'}]",03/25/2025,Completed,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1862086,,[],03/24/2025,Returned Without Action,[],03/17/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Re-Export License Application
Z1862085,,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': '04/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/25/2025', 'closedDate': '03/27/2025'}]",,,[],03/17/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862084,D1397692,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/18/2025'}]",03/23/2025,Approved w/Conditions,[],03/17/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1862083,G198993,"[{'agency': 'Department of Defense', 'referralDate': '03/20/2025', 'closedDate': '03/24/2025'}]",03/25/2025,Completed,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1862082,G198992,"[{'agency': 'Department of Defense', 'referralDate': '03/26/2025', 'closedDate': '04/01/2025'}]",04/11/2025,Completed,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1862081,G198991,"[{'agency': 'Department of Defense', 'referralDate': '03/26/2025', 'closedDate': '03/31/2025'}]",04/11/2025,Completed,[],03/17/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Commodity Classification Request
Z1862080,D1397691,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",03/21/2025,Approved w/Conditions,[],03/17/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862079,,"[{'agency': 'Department of Defense', 'referralDate': '03/24/2025', 'closedDate': '04/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/24/2025', 'closedDate': '03/27/2025'}]",,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1862078,D1397689,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",03/20/2025,Approved w/Conditions,[],03/17/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862077,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '04/03/2025'}]",,,[],03/17/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (04/07/2025),Export License Application
Z1862076,D1397687,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",03/21/2025,Approved w/Conditions,[],03/17/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862075,,[],,,[],03/17/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1862074,G198990,"[{'agency': 'Department of Defense', 'referralDate': '03/20/2025', 'closedDate': '03/26/2025'}]",04/16/2025,Completed,[],03/17/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1862073,,"[{'agency': 'Department of State', 'referralDate': '03/25/2025', 'closedDate': '03/27/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': ''}]",03/17/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1862072,,[],,,[],03/17/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1862071,D1397683,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/19/2025'}]",03/20/2025,Approved w/Conditions,[],03/17/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1862070,,"[{'agency': 'Department of State', 'referralDate': '03/25/2025', 'closedDate': '04/18/2025'}]",,,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': ''}]",03/17/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862069,,[],,,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': ''}]",03/17/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1862068,,"[{'agency': 'Department of Defense', 'referralDate': '03/19/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of State', 'referralDate': '03/19/2025', 'closedDate': '03/19/2025'}]",,,[],03/17/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
