acn,caseNumber,completedReferrals,completionDate,finalDecision,pendingReferrals,registrationDate,renewingDivision,renewingOffice,reopenDate,reviewStatus,type
Z1860611,,"[{'agency': 'Department of Defense', 'referralDate': '03/06/2025', 'closedDate': '03/10/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/06/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/06/2025', 'closedDate': '03/26/2025'}]",,,[],03/05/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1860610,,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}, {'agency': 'Department of State', 'referralDate': '03/10/2025', 'closedDate': '03/14/2025'}]",,,[],03/05/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1860609,D1396336,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}]",03/18/2025,Approved w/Conditions,[],03/05/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860608,D1396335,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/21/2025'}]",03/21/2025,Approved w/Conditions,[],03/05/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860607,G198861,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/13/2025'}]",03/14/2025,Completed,[],03/05/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1860606,,[],03/26/2025,Returned Without Action,[],03/05/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860605,D1396333,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}]",04/16/2025,Approved w/Conditions,[],03/05/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860604,,[],,,[],03/05/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1860603,D1396331,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/12/2025'}]",03/13/2025,Approved w/Conditions,[],03/05/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860602,,[],03/10/2025,Returned Without Action,[],03/05/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860601,D1396329,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}]",03/14/2025,Approved w/Conditions,[],03/05/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860600,D1396328,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/11/2025'}]",03/14/2025,Approved w/Conditions,[],03/05/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860599,D1396327,"[{'agency': 'Department of Defense', 'referralDate': '03/05/2025', 'closedDate': '03/06/2025'}, {'agency': 'Department of State', 'referralDate': '03/05/2025', 'closedDate': '03/06/2025'}]",03/07/2025,Approved w/Conditions,[],03/05/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860598,,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/19/2025'}]",,,[],03/05/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (03/20/2025),Export License Application
Z1860597,,[],03/10/2025,Returned Without Action,[],03/05/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860596,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/13/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/18/2025'}]",,,[],03/05/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1860595,D1396323,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],03/05/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860594,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/17/2025'}]",,,[],03/05/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1860593,,[],,,[],03/05/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1860592,D1396320,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/13/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}]",03/14/2025,Approved w/Conditions,[],03/05/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860591,,[],,,[],03/05/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,PENDING,Export License Application
Z1860590,,[],03/05/2025,Returned Without Action,[],03/05/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860589,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '04/04/2025'}, {'agency': 'Department of State', 'referralDate': '03/25/2025', 'closedDate': '03/31/2025'}]",04/09/2025,Returned Without Action,[],03/05/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860588,D1396316,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],03/05/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860587,,[],03/05/2025,Returned Without Action,[],03/05/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860586,,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': '04/03/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/18/2025'}]",,,[],03/05/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1860585,D1396313,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/17/2025'}]",03/20/2025,Approved w/Conditions,[],03/05/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Re-Export License Application
Z1860584,,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '04/07/2025'}, {'agency': 'Department of State', 'referralDate': '03/13/2025', 'closedDate': '03/18/2025'}]",,,[],03/05/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1860583,D1396311,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/24/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/26/2025'}]",04/03/2025,Approved w/Conditions,[],03/05/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1860582,D1396310,"[{'agency': 'Department of Defense', 'referralDate': '03/13/2025', 'closedDate': '03/13/2025'}]",03/17/2025,Approved w/Conditions,[],03/05/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860581,D1396309,"[{'agency': 'Department of Defense', 'referralDate': '03/05/2025', 'closedDate': '03/07/2025'}, {'agency': 'Department of State', 'referralDate': '03/05/2025', 'closedDate': '03/10/2025'}]",03/10/2025,Approved w/Conditions,[],03/05/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860580,,"[{'agency': 'Department of Defense', 'referralDate': '03/26/2025', 'closedDate': '04/14/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/26/2025', 'closedDate': '04/04/2025'}, {'agency': 'Department of State', 'referralDate': '03/28/2025', 'closedDate': '04/04/2025'}]",,,[],03/05/2025,INFORMATION TECHNOLOGY DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Re-Export License Application
Z1860579,D1396307,"[{'agency': 'Department of Defense', 'referralDate': '03/12/2025', 'closedDate': '03/14/2025'}, {'agency': 'Department of State', 'referralDate': '03/12/2025', 'closedDate': '03/18/2025'}]",03/18/2025,Approved w/Conditions,[],03/05/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Re-Export License Application
Z1860578,D1396306,"[{'agency': 'Department of Defense', 'referralDate': '03/06/2025', 'closedDate': '03/07/2025'}, {'agency': 'Department of State', 'referralDate': '03/06/2025', 'closedDate': '03/07/2025'}]",03/07/2025,Approved w/Conditions,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860577,,[],03/14/2025,Returned Without Action,[],03/04/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860576,,[],03/11/2025,Returned Without Action,[],03/04/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860575,,[],,,[],03/04/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (03/10/2025),Export License Application
Z1860574,,"[{'agency': 'Department of Defense', 'referralDate': '03/25/2025', 'closedDate': '03/27/2025'}]",,,"[{'agency': 'Department of State', 'referralDate': '03/25/2025', 'closedDate': ''}]",03/04/2025,FOREIGN POLICY DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1860573,,[],03/07/2025,Returned Without Action,[],03/04/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860572,,[],04/08/2025,Returned Without Action,[],03/04/2025,GUN AND AMMUNITION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860571,D1396299,"[{'agency': 'Department of Defense', 'referralDate': '03/06/2025', 'closedDate': '04/02/2025'}, {'agency': 'Department of State', 'referralDate': '03/06/2025', 'closedDate': '03/26/2025'}]",04/03/2025,Approved w/Conditions,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860570,,[],,,[],03/04/2025,CRIME CONTROL DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1860569,D1396297,[],03/06/2025,Approved w/Conditions,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860568,,[],03/10/2025,Returned Without Action,[],03/04/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Re-Export License Application
Z1860567,,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '04/09/2025'}]",,,[],03/04/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1860566,,[],,,[],03/04/2025,NUCLEAR AND MISSILE TECHNOLOGY CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,HOLD WITHOUT ACTION (03/10/2025),Export License Application
Z1860565,D1396293,"[{'agency': 'Department of Defense', 'referralDate': '03/06/2025', 'closedDate': '03/20/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/06/2025', 'closedDate': '03/10/2025'}, {'agency': 'Department of State', 'referralDate': '03/06/2025', 'closedDate': '03/18/2025'}]",03/20/2025,Approved w/Conditions,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860564,,[],03/19/2025,Returned Without Action,[],03/04/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860563,,[],03/26/2025,Returned Without Action,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860562,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '04/17/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/26/2025'}]",,,[],03/04/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1860561,D1396289,"[{'agency': 'Department of Defense', 'referralDate': '03/17/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/17/2025', 'closedDate': '03/18/2025'}]",03/19/2025,Approved w/Conditions,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860560,,"[{'agency': 'Department of Defense', 'referralDate': '03/18/2025', 'closedDate': '04/11/2025'}, {'agency': 'Department of State', 'referralDate': '03/18/2025', 'closedDate': '03/26/2025'}]",,,[],03/04/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,PENDING,Export License Application
Z1860559,,"[{'agency': 'Department of Defense', 'referralDate': '03/14/2025', 'closedDate': '03/18/2025'}, {'agency': 'Department of Energy', 'referralDate': '03/14/2025', 'closedDate': '03/26/2025'}, {'agency': 'Department of State', 'referralDate': '03/14/2025', 'closedDate': '03/21/2025'}]",,,[],03/04/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,PENDING,Export License Application
Z1860558,,[],03/06/2025,Returned Without Action,[],03/04/2025,SENSORS AND AVIATION DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860557,D1396285,[],03/05/2025,Approved w/Conditions,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860556,D1396284,"[{'agency': 'Department of Defense', 'referralDate': '03/05/2025', 'closedDate': '03/06/2025'}]",03/10/2025,Approved w/Conditions,[],03/04/2025,CHEMICAL AND BIOLOGICAL CONTROLS DIVISION,OFFICE OF NONPROLIFERATION AND TREATY COMPLIANCE,,COMPLETED,Export License Application
Z1860555,G198860,"[{'agency': 'Department of Defense', 'referralDate': '03/05/2025', 'closedDate': '03/11/2025'}]",03/13/2025,Completed,[],03/04/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Commodity Classification Request
Z1860554,D1396283,"[{'agency': 'Department of Defense', 'referralDate': '03/11/2025', 'closedDate': '03/13/2025'}]",03/14/2025,Approved w/Conditions,[],03/04/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860553,,[],04/07/2025,Returned Without Action,[],03/04/2025,DEEMED EXPORTS AND ELECTRONICS DIVISION,OFFICE OF NATIONAL SECURITY AND TECHNOLOGY TRANSFER CONTROLS,,COMPLETED,Export License Application
Z1860552,D1396281,[],03/05/2025,Approved w/Conditions,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860551,D1396280,"[{'agency': 'Department of Defense', 'referralDate': '03/10/2025', 'closedDate': '03/12/2025'}]",03/12/2025,Approved w/Conditions,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860550,D1396279,"[{'agency': 'Department of Defense', 'referralDate': '03/21/2025', 'closedDate': '03/25/2025'}, {'agency': 'Department of State', 'referralDate': '03/21/2025', 'closedDate': '03/26/2025'}]",04/08/2025,Approved w/Conditions,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
Z1860549,,"[{'agency': 'Department of Defense', 'referralDate': '03/16/2025', 'closedDate': '03/19/2025'}, {'agency': 'Department of State', 'referralDate': '03/16/2025', 'closedDate': '03/18/2025'}]",04/04/2025,Returned Without Action,[],03/04/2025,OFFICE OF MUNITIONS CONTROL DIVISION,Office of Strategic Industries and Economic Security,,COMPLETED,Export License Application
